dataset;algorithm;update;query;radius;ratio;memory;dimensions;type;delta;wsize;beta;k
phones;JONES;4609.08;6224438733.0;11.38351914;1.0;60000.0;3;Rand;0.0;60000;2.0;14
phones;JONES;4045.33;8654098787.0;13.30057682;1.0;70000.0;3;Rand;0.0;70000;2.0;14
phones;JONES;5798.78;11700402056.0;12.95442194;1.0;80000.0;3;Rand;0.0;80000;2.0;14
phones;JONES;4631.205;20048928479.0;12.18725753;1.0;90000.0;3;Rand;0.0;90000;2.0;14
phones;JONES;5298.605;25562465695.0;12.63129957;1.0;100000.0;3;Rand;0.0;100000;2.0;14
phones;JONES;11738.015;110000000000.0;14.35854938;1.0;200000.0;3;Rand;0.0;200000;2.0;14
phones;PELLCAPPDELTA05;65967.41;3148764.135;9.207416942;0.994795408;3153.2;3;Rand;0.5;10000;2.0;14
phones;PELLCAPPDELTA05;43699.25;3699984.56;10.44608303;0.991283571;5677.315;3;Rand;0.5;20000;2.0;14
phones;PELLCAPPDELTA05;42040.475;4636067.145;10.84259037;1.005973597;4577.14;3;Rand;0.5;30000;2.0;14
phones;PELLCAPPDELTA05;41212.545;5166091.255;11.83518191;1.031018592;5648.1;3;Rand;0.5;40000;2.0;14
phones;PELLCAPPDELTA05;51522.375;5800292.205;11.45253643;0.995082749;5805.05;3;Rand;0.5;50000;2.0;14
phones;PELLCAPPDELTA05;54988.82;6576119.02;11.33171142;0.99857476;5187.065;3;Rand;0.5;60000;2.0;14
phones;PELLCAPPDELTA05;45530.44;6927583.2;12.49506985;0.948296552;4664.335;3;Rand;0.5;70000;2.0;14
phones;PELLCAPPDELTA05;63629.62;7558125.97;13.16096699;1.02614871;5814.795;3;Rand;0.5;80000;2.0;14
phones;PELLCAPPDELTA05;81672.645;8034269.415;12.47291828;1.032260874;5552.01;3;Rand;0.5;90000;2.0;14
phones;PELLCAPPDELTA05;122378.075;8607508.79;11.72000011;0.939214205;6316.335;3;Rand;0.5;100000;2.0;14
phones;PELLCAPPDELTA05;118614.73;11657042.75;15.31171471;1.073673106;6649.435;3;Rand;0.5;200000;2.0;14
phones;PELLCAPPDELTA05;324544.345;19612302.46;15.20991829;1.0;7963.84;3;Rand;0.5;500000;2.0;14
phones;CAPPDELTA05;136191.865;4439496.8;9.207416942;0.994795408;3465.815;3;Rand;0.5;10000;2.0;14
phones;CAPPDELTA05;75897.46;4024136.655;10.44608303;0.991283571;5996.745;3;Rand;0.5;20000;2.0;14
phones;CAPPDELTA05;198637.305;5056141.915;10.84259037;1.005973597;4904.035;3;Rand;0.5;30000;2.0;14
phones;CAPPDELTA05;290880.27;5930521.78;11.83518191;1.031018592;5971.82;3;Rand;0.5;40000;2.0;14
phones;CAPPDELTA05;193545.045;6378401.145;11.45253643;0.995082749;6130.385;3;Rand;0.5;50000;2.0;14
phones;CAPPDELTA05;178081.82;7111435.2;11.33171142;0.99857476;5505.25;3;Rand;0.5;60000;2.0;14
phones;CAPPDELTA05;152339.66;7608596.52;12.49506985;0.948296552;4985.745;3;Rand;0.5;70000;2.0;14
phones;CAPPDELTA05;131926.47;8217994.025;13.16096699;1.02614871;6138.365;3;Rand;0.5;80000;2.0;14
phones;CAPPDELTA05;201967.395;8836066.52;12.47291828;1.032260874;5885.81;3;Rand;0.5;90000;2.0;14
phones;CAPPDELTA05;252653.085;9471466.13;11.72000011;0.939214205;6649.835;3;Rand;0.5;100000;2.0;14
phones;CAPPDELTA05;194296.485;12438938.41;15.31171471;1.073673106;6967.875;3;Rand;0.5;200000;2.0;14
phones;CAPPDELTA05;258518.31;18908839.75;15.20991829;1.0;8275.495;3;Rand;0.5;500000;2.0;14
covtype;CHEN;8667.64;21509266192.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;0.5;14
covtype;CHEN;7112.875;20288640639.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;1.0;14
covtype;CHEN;6615.67;19889230621.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;1.5;14
covtype;CHEN;9870.76;19866749295.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;2.0;14
covtype;CHEN;6748.695;20117667629.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;2.5;14
covtype;CHEN;6546.735;19786457478.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;3.0;14
covtype;CHEN;6871.31;19779826012.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;3.5;14
covtype;CHEN;4998.63;19565898432.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;4.0;14
covtype;CHEN;6088.535;19969692208.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;5.0;14
covtype;CHEN;6475.125;19498337951.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;10.0;14
covtype;CHEN;5382.355;19706905060.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;15.0;14
covtype;CHEN;6197.495;18809061612.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;20.0;14
covtype;CHEN;8283.44;19410716779.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;30.0;14
covtype;CHEN;5990.335;19166846421.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;40.0;14
covtype;CHEN;5628.625;19134440081.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;50.0;14
covtype;CHEN;6165.43;18976119662.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;70.0;14
covtype;CHEN;5521.76;19122890223.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;100.0;14
covtype;CHEN;5639.73;18174317639.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;200.0;14
covtype;CHEN;5573.685;18327758620.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;500.0;14
covtype;CHEN;9031.785;19241359021.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;1000.0;14
covtype;PELLCAPP_CHEN;7179361.47;19849023584.0;1833.145418;1.013094921;102252.595;54;Rand;;10000;0.5;14
covtype;PELLCAPP_CHEN;5436616.88;19227159465.0;1821.032997;1.00492705;70998.425;54;Rand;;10000;1.0;14
covtype;PELLCAPP_CHEN;3686119.78;19131302191.0;1824.934811;1.006965534;52451.29;54;Rand;;10000;1.5;14
covtype;PELLCAPP_CHEN;3895869.105;19118642516.0;1872.336237;1.034091275;44455.875;54;Rand;;10000;2.0;14
covtype;PELLCAPP_CHEN;3505392.925;18956802765.0;1821.306497;1.005083721;43700.065;54;Rand;;10000;2.5;14
covtype;PELLCAPP_CHEN;3894766.075;19051527381.0;1815.24551;1.0;50903.415;54;Rand;;10000;3.0;14
covtype;PELLCAPP_CHEN;2965138.51;19096788910.0;1815.616735;1.000223245;40646.25;54;Rand;;10000;3.5;14
covtype;PELLCAPP_CHEN;1958805.655;19161573116.0;1824.934811;1.006965534;34311.045;54;Rand;;10000;4.0;14
covtype;PELLCAPP_CHEN;2522819.98;19278920995.0;1815.24551;1.0;42719.025;54;Rand;;10000;5.0;14
covtype;PELLCAPP_CHEN;2372879.635;19151828043.0;1815.24551;1.0;39606.8;54;Rand;;10000;10.0;14
covtype;PELLCAPP_CHEN;1494535.85;19038378622.0;1815.24551;1.0;31018.61;54;Rand;;10000;15.0;14
covtype;PELLCAPP_CHEN;1252812.18;18296243663.0;1816.047827;1.000513412;22631.43;54;Rand;;10000;20.0;14
covtype;PELLCAPP_CHEN;2221573.18;18800611799.0;1815.24551;1.0;39654.48;54;Rand;;10000;30.0;14
covtype;PELLCAPP_CHEN;2391527.625;18564829724.0;1815.24551;1.0;37786.865;54;Rand;;10000;40.0;14
covtype;PELLCAPP_CHEN;2747853.195;18582416845.0;1815.24551;1.0;34624.23;54;Rand;;10000;50.0;14
covtype;PELLCAPP_CHEN;1575767.57;18603327664.0;1815.24551;1.0;28927.815;54;Rand;;10000;70.0;14
covtype;PELLCAPP_CHEN;2075833.75;18397254911.0;1815.24551;1.0;22102.92;54;Rand;;10000;100.0;14
covtype;PELLCAPP_CHEN;1560916.025;18039910887.0;1815.24551;1.0;20260.46;54;Rand;;10000;200.0;14
covtype;PELLCAPP_CHEN;1877732.085;18162051896.0;1821.032997;1.00492705;20246.75;54;Rand;;10000;500.0;14
covtype;PELLCAPP_CHEN;3063363.985;18667476071.0;1815.24551;1.0;39384.245;54;Rand;;10000;1000.0;14
covtype;PELLCAPPDELTA05_CHEN;1025200.535;15403613727.0;1848.751609;1.022814797;24632.95;54;Rand;0.5;10000;0.5;14
covtype;PELLCAPPDELTA05_CHEN;800147.265;14659120320.0;1882.17392;1.04112992;16032.04;54;Rand;0.5;10000;1.0;14
covtype;PELLCAPPDELTA05_CHEN;329740.41;7039991611.0;1872.115689;1.035731527;8522.735;54;Rand;0.5;10000;1.5;14
covtype;PELLCAPPDELTA05_CHEN;393114.165;1369606475.0;1786.241817;0.987750721;5751.845;54;Rand;0.5;10000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;201990.755;3271103624.0;1849.778775;1.023775442;5328.535;54;Rand;0.5;10000;2.5;14
covtype;PELLCAPPDELTA05_CHEN;674987.38;14500581286.0;1882.17392;1.04112992;11963.7;54;Rand;0.5;10000;3.0;14
covtype;PELLCAPPDELTA05_CHEN;154104.195;3194148679.0;1857.092553;1.027642517;5083.76;54;Rand;0.5;10000;3.5;14
covtype;PELLCAPPDELTA05_CHEN;111783.795;232694205.6;1803.194547;0.998114655;2012.645;54;Rand;0.5;10000;4.0;14
covtype;PELLCAPPDELTA05_CHEN;261726.965;10972004847.0;1838.104819;1.016528333;9213.025;54;Rand;0.5;10000;5.0;14
covtype;PELLCAPPDELTA05_CHEN;257586.78;10338360978.0;1910.73569;1.057273621;8756.22;54;Rand;0.5;10000;10.0;14
covtype;PELLCAPPDELTA05_CHEN;50667.54;84170038.79;1804.735106;0.998803218;919.95;54;Rand;0.5;10000;15.0;14
covtype;PELLCAPPDELTA05_CHEN;51230.1;4460169.19;1995.751979;1.103812182;426.34;54;Rand;0.5;10000;20.0;14
covtype;PELLCAPPDELTA05_CHEN;488519.005;14724150347.0;1845.546268;1.020997215;11647.485;54;Rand;0.5;10000;30.0;14
covtype;PELLCAPPDELTA05_CHEN;159662.84;4868741689.0;1770.551943;0.980612554;5905.185;54;Rand;0.5;10000;40.0;14
covtype;PELLCAPPDELTA05_CHEN;80526.64;614798758.1;1901.699696;1.052473069;2135.685;54;Rand;0.5;10000;50.0;14
covtype;PELLCAPPDELTA05_CHEN;43736.445;29120833.14;2003.613926;1.108758183;539.04;54;Rand;0.5;10000;70.0;14
covtype;PELLCAPPDELTA05_CHEN;44995.3;3980624.21;2136.691573;1.181910259;228.965;54;Rand;0.5;10000;100.0;14
covtype;PELLCAPPDELTA05_CHEN;46747.365;867683.14;3109.039918;1.72202624;184.075;54;Rand;0.5;10000;200.0;14
covtype;PELLCAPPDELTA05_CHEN;62498.6;860033.105;3109.039918;1.72202624;318.92;54;Rand;0.5;10000;500.0;14
covtype;PELLCAPPDELTA05_CHEN;581572.085;14381604157.0;1878.94838;1.039601948;11326.75;54;Rand;0.5;10000;1000.0;14
covtype;PELLCAPPDELTA10_CHEN;234672.85;2430509482.0;1854.145059;1.025346493;7539.47;54;Rand;1.0;10000;0.5;14
covtype;PELLCAPPDELTA10_CHEN;177197.18;2023682808.0;1869.99324;1.034640403;5084.985;54;Rand;1.0;10000;1.0;14
covtype;PELLCAPPDELTA10_CHEN;99977.37;284344008.4;1997.760311;1.104748813;2250.665;54;Rand;1.0;10000;1.5;14
covtype;PELLCAPPDELTA10_CHEN;163040.045;63300425.64;1836.448492;1.015566244;2530.545;54;Rand;1.0;10000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;65634.215;132524851.5;1786.593339;0.989353302;1403.93;54;Rand;1.0;10000;2.5;14
covtype;PELLCAPPDELTA10_CHEN;123599.38;1998488347.0;1869.99324;1.034640403;4038.755;54;Rand;1.0;10000;3.0;14
covtype;PELLCAPPDELTA10_CHEN;57772.54;135727428.6;1742.703893;0.964478266;1304.165;54;Rand;1.0;10000;3.5;14
covtype;PELLCAPPDELTA10_CHEN;68086.52;14987315.46;1762.828019;0.975734404;929.335;54;Rand;1.0;10000;4.0;14
covtype;PELLCAPPDELTA10_CHEN;69760.86;654994521.2;1919.558265;1.061459537;2324.95;54;Rand;1.0;10000;5.0;14
covtype;PELLCAPPDELTA10_CHEN;60040.95;565248185.3;1816.117941;1.004851756;2098.255;54;Rand;1.0;10000;10.0;14
covtype;PELLCAPPDELTA10_CHEN;37888.14;7792860.91;1983.256169;1.096972175;412.165;54;Rand;1.0;10000;15.0;14
covtype;PELLCAPPDELTA10_CHEN;32630.99;1612550.39;2008.465092;1.112055877;353.265;54;Rand;1.0;10000;20.0;14
covtype;PELLCAPPDELTA10_CHEN;91904.95;2535931415.0;1825.73476;1.011003816;4276.7;54;Rand;1.0;10000;30.0;14
covtype;PELLCAPPDELTA10_CHEN;49020.765;172164510.7;1787.359735;0.989016535;1204.35;54;Rand;1.0;10000;40.0;14
covtype;PELLCAPPDELTA10_CHEN;43135.995;27014853.9;1897.287565;1.050560246;538.12;54;Rand;1.0;10000;50.0;14
covtype;PELLCAPPDELTA10_CHEN;24829.725;4352633.255;2131.374588;1.178987714;239.535;54;Rand;1.0;10000;70.0;14
covtype;PELLCAPPDELTA10_CHEN;24072.39;1511571.05;2173.439516;1.200135978;172.645;54;Rand;1.0;10000;100.0;14
covtype;PELLCAPPDELTA10_CHEN;28225.555;810012.37;3109.039918;1.72202624;184.075;54;Rand;1.0;10000;200.0;14
covtype;PELLCAPPDELTA10_CHEN;36147.615;810305.165;3109.039918;1.72202624;314.485;54;Rand;1.0;10000;500.0;14
covtype;PELLCAPPDELTA10_CHEN;108154.41;2148029687.0;1765.824012;0.978506812;3940.25;54;Rand;1.0;10000;1000.0;14
covtype;PELLCAPPDELTA15_CHEN;137700.285;327960611.7;2052.210923;1.134170526;3538.71;54;Rand;1.5;10000;0.5;14
covtype;PELLCAPPDELTA15_CHEN;107561.015;278993342.3;1834.524825;1.014613592;2234.83;54;Rand;1.5;10000;1.0;14
covtype;PELLCAPPDELTA15_CHEN;69166.97;47458296.6;1788.244341;0.989310774;1262.18;54;Rand;1.5;10000;1.5;14
covtype;PELLCAPPDELTA15_CHEN;98566.84;11647661.29;1793.084166;0.992080754;1818.485;54;Rand;1.5;10000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;54109.94;24292239.18;1879.925378;1.039585923;827.685;54;Rand;1.5;10000;2.5;14
covtype;PELLCAPPDELTA15_CHEN;67780.67;275732874.0;1834.524825;1.014613592;1654.065;54;Rand;1.5;10000;3.0;14
covtype;PELLCAPPDELTA15_CHEN;49073.25;24369012.39;1822.983159;1.008016607;699.74;54;Rand;1.5;10000;3.5;14
covtype;PELLCAPPDELTA15_CHEN;45224.325;4459161.32;2076.728008;1.148936265;700.785;54;Rand;1.5;10000;4.0;14
covtype;PELLCAPPDELTA15_CHEN;51825.2;105048103.6;1776.341512;0.982849681;1047.995;54;Rand;1.5;10000;5.0;14
covtype;PELLCAPPDELTA15_CHEN;41596.82;90992206.23;1848.70828;1.022661799;941.18;54;Rand;1.5;10000;10.0;14
covtype;PELLCAPPDELTA15_CHEN;28928.74;3316635.625;1920.952296;1.0629226;287.24;54;Rand;1.5;10000;15.0;14
covtype;PELLCAPPDELTA15_CHEN;28351.615;810906.2;3109.039918;1.72202624;281.665;54;Rand;1.5;10000;20.0;14
covtype;PELLCAPPDELTA15_CHEN;49523.07;357069960.1;1933.525769;1.067659209;1684.255;54;Rand;1.5;10000;30.0;14
covtype;PELLCAPPDELTA15_CHEN;39748.2;29177631.8;2001.194222;1.107304618;579.765;54;Rand;1.5;10000;40.0;14
covtype;PELLCAPPDELTA15_CHEN;30283.995;7648818.555;1961.250611;1.084678341;332.105;54;Rand;1.5;10000;50.0;14
covtype;PELLCAPPDELTA15_CHEN;22893.725;2603411.93;1994.792701;1.105103914;208.75;54;Rand;1.5;10000;70.0;14
covtype;PELLCAPPDELTA15_CHEN;23188.96;840334.42;3109.039918;1.72202624;146.93;54;Rand;1.5;10000;100.0;14
covtype;PELLCAPPDELTA15_CHEN;26069.87;814768.61;3109.039918;1.72202624;183.96;54;Rand;1.5;10000;200.0;14
covtype;PELLCAPPDELTA15_CHEN;31195.72;808555.4;3109.039918;1.72202624;304.67;54;Rand;1.5;10000;500.0;14
covtype;PELLCAPPDELTA15_CHEN;52669.275;289747631.1;2002.689114;1.108213523;1539.59;54;Rand;1.5;10000;1000.0;14
covtype;PELLCAPPDELTA20_CHEN;102656.385;96874592.47;1873.894379;1.037227832;2416.015;54;Rand;2.0;10000;0.5;14
covtype;PELLCAPPDELTA20_CHEN;71176.185;85220091.07;1804.735106;0.998803218;1484.24;54;Rand;2.0;10000;1.0;14
covtype;PELLCAPPDELTA20_CHEN;55324.985;15337195.92;1829.39171;1.011970333;921.46;54;Rand;2.0;10000;1.5;14
covtype;PELLCAPPDELTA20_CHEN;76476.015;5899688.95;1881.691523;1.041977894;1475.22;54;Rand;2.0;10000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;41064.115;8680601.86;2088.213284;1.154995472;599.56;54;Rand;2.0;10000;2.5;14
covtype;PELLCAPPDELTA20_CHEN;50609.37;83766561.84;1804.735106;0.998803218;1022.915;54;Rand;2.0;10000;3.0;14
covtype;PELLCAPPDELTA20_CHEN;40110.075;8653763.76;1972.619011;1.091470402;510.62;54;Rand;2.0;10000;3.5;14
covtype;PELLCAPPDELTA20_CHEN;34847.855;2916490.57;2043.244936;1.129985484;622.775;54;Rand;2.0;10000;4.0;14
covtype;PELLCAPPDELTA20_CHEN;46011.555;27595301.34;1986.710188;1.099115418;638.5;54;Rand;2.0;10000;5.0;14
covtype;PELLCAPPDELTA20_CHEN;37703.96;26349348.0;1964.440728;1.086828164;597.61;54;Rand;2.0;10000;10.0;14
covtype;PELLCAPPDELTA20_CHEN;26705.61;2103706.49;2159.689835;1.194649625;260.81;54;Rand;2.0;10000;15.0;14
covtype;PELLCAPPDELTA20_CHEN;27917.575;791728.23;3109.039918;1.72202624;273.4;54;Rand;2.0;10000;20.0;14
covtype;PELLCAPPDELTA20_CHEN;42273.535;107112066.9;1740.77232;0.963208616;988.19;54;Rand;2.0;10000;30.0;14
covtype;PELLCAPPDELTA20_CHEN;30717.07;10145385.82;1876.271145;1.038322792;385.695;54;Rand;2.0;10000;40.0;14
covtype;PELLCAPPDELTA20_CHEN;27229.335;3450139.695;1930.071249;1.065565835;239.48;54;Rand;2.0;10000;50.0;14
covtype;PELLCAPPDELTA20_CHEN;21572.665;1441186.63;2253.832259;1.245768799;173.345;54;Rand;2.0;10000;70.0;14
covtype;PELLCAPPDELTA20_CHEN;23564.715;827055.76;3109.039918;1.72202624;146.93;54;Rand;2.0;10000;100.0;14
covtype;PELLCAPPDELTA20_CHEN;24889.19;805710.425;3109.039918;1.72202624;183.96;54;Rand;2.0;10000;200.0;14
covtype;PELLCAPPDELTA20_CHEN;28889.875;809623.91;3109.039918;1.72202624;292.03;54;Rand;2.0;10000;500.0;14
covtype;PELLCAPPDELTA20_CHEN;41964.55;88877246.81;1861.274145;1.029748578;907.565;54;Rand;2.0;10000;1000.0;14
higgs;CHEN;5250.78;15193747003.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;0.5;4
higgs;CHEN;5505.85;15245757395.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;1.0;4
higgs;CHEN;3701.83;14780468776.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;1.5;4
higgs;CHEN;5344.615;15857026663.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;2.0;4
higgs;CHEN;4073.745;14794892446.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;2.5;4
higgs;CHEN;3580.065;15046330278.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;3.0;4
higgs;CHEN;4078.09;14742323237.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;3.5;4
higgs;CHEN;3939.21;14934888351.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;4.0;4
higgs;CHEN;3421.1;14967981408.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;5.0;4
higgs;CHEN;3614.675;15301444426.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;10.0;4
higgs;CHEN;3394.18;14971118695.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;15.0;4
higgs;CHEN;3278.425;15212064516.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;20.0;4
higgs;CHEN;3357.835;15290723916.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;30.0;4
higgs;CHEN;3911.555;14848521758.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;40.0;4
higgs;CHEN;3067.07;15345983914.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;50.0;4
higgs;CHEN;3251.48;15021553735.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;70.0;4
higgs;CHEN;3244.355;15015537642.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;100.0;4
higgs;CHEN;4049.325;15355978362.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;200.0;4
higgs;CHEN;3603.245;15073495846.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;500.0;4
higgs;CHEN;3541.06;14992347067.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;1000.0;4
higgs;PELLCAPP_CHEN;1092322.89;5174175340.0;7.11579732;1.043531174;43344.155;7;Rand;;10000;0.5;4
higgs;PELLCAPP_CHEN;714825.055;11634608196.0;7.212520613;1.056201194;28507.04;7;Rand;;10000;1.0;4
higgs;PELLCAPP_CHEN;667613.25;9037134398.0;6.86343825;1.005604379;24400.45;7;Rand;;10000;1.5;4
higgs;PELLCAPP_CHEN;828837.615;6533492336.0;7.111590402;1.040550854;31702.505;7;Rand;;10000;2.0;4
higgs;PELLCAPP_CHEN;757425.805;14727035749.0;7.176306526;1.054678949;29931.075;7;Rand;;10000;2.5;4
higgs;PELLCAPP_CHEN;961404.56;14670652696.0;7.176306526;1.054678949;27884.2;7;Rand;;10000;3.0;4
higgs;PELLCAPP_CHEN;658168.91;14658780993.0;7.176306526;1.054678949;26382.595;7;Rand;;10000;3.5;4
higgs;PELLCAPP_CHEN;456518.635;14804560479.0;7.176306526;1.054678949;25343.485;7;Rand;;10000;4.0;4
higgs;PELLCAPP_CHEN;595257.93;14880802385.0;7.176306526;1.054678949;23809.4;7;Rand;;10000;5.0;4
higgs;PELLCAPP_CHEN;344572.575;14879704073.0;7.176306526;1.054678949;21237.185;7;Rand;;10000;10.0;4
higgs;PELLCAPP_CHEN;330717.495;14797385931.0;7.176306526;1.054678949;20586.055;7;Rand;;10000;15.0;4
higgs;PELLCAPP_CHEN;391734.35;14822891515.0;7.176306526;1.054678949;20400.03;7;Rand;;10000;20.0;4
higgs;PELLCAPP_CHEN;328312.675;14828804673.0;7.176306526;1.054678949;20253.925;7;Rand;;10000;30.0;4
higgs;PELLCAPP_CHEN;427769.57;14661106214.0;7.176306526;1.054678949;20206.235;7;Rand;;10000;40.0;4
higgs;PELLCAPP_CHEN;426717.815;14646523069.0;7.176306526;1.054678949;20179.055;7;Rand;;10000;50.0;4
higgs;PELLCAPP_CHEN;360271.28;14889385584.0;7.176306526;1.054678949;20155.85;7;Rand;;10000;70.0;4
higgs;PELLCAPP_CHEN;710309.77;14700484790.0;7.176306526;1.054678949;20142.92;7;Rand;;10000;100.0;4
higgs;PELLCAPP_CHEN;504141.14;14602363605.0;7.176306526;1.054678949;20117.0;7;Rand;;10000;200.0;4
higgs;PELLCAPP_CHEN;509205.19;14756828143.0;7.176306526;1.054678949;20112.0;7;Rand;;10000;500.0;4
higgs;PELLCAPP_CHEN;384736.135;14659989889.0;7.176306526;1.054678949;20112.0;7;Rand;;10000;1000.0;4
higgs;PELLCAPPDELTA05_CHEN;128644.285;7711754.93;6.138843435;0.899893307;4115.64;7;Rand;0.5;10000;0.5;4
higgs;PELLCAPPDELTA05_CHEN;89332.635;16128793.47;6.489779714;0.951269968;1882.575;7;Rand;0.5;10000;1.0;4
higgs;PELLCAPPDELTA05_CHEN;68558.26;3845375.935;8.636531996;1.266930812;1620.305;7;Rand;0.5;10000;1.5;4
higgs;PELLCAPPDELTA05_CHEN;55599.88;1662079.19;6.165686795;0.903658059;1553.265;7;Rand;0.5;10000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;57412.71;29921637.21;6.38166703;0.935348268;1218.435;7;Rand;0.5;10000;2.5;4
higgs;PELLCAPPDELTA05_CHEN;76093.915;16318153.29;6.489779714;0.951269968;998.13;7;Rand;0.5;10000;3.0;4
higgs;PELLCAPPDELTA05_CHEN;49246.265;9784729.25;6.264746767;0.918019302;861.98;7;Rand;0.5;10000;3.5;4
higgs;PELLCAPPDELTA05_CHEN;45298.275;7733413.705;6.135325763;0.89940177;809.56;7;Rand;0.5;10000;4.0;4
higgs;PELLCAPPDELTA05_CHEN;50629.0;4346405.155;6.83537606;1.000247658;709.125;7;Rand;0.5;10000;5.0;4
higgs;PELLCAPPDELTA05_CHEN;39665.24;914423.295;5.313716231;0.779060642;497.44;7;Rand;0.5;10000;10.0;4
higgs;PELLCAPPDELTA05_CHEN;38233.475;454577.18;8.566607146;1.257216384;463.115;7;Rand;0.5;10000;15.0;4
higgs;PELLCAPPDELTA05_CHEN;39447.545;316582.935;5.908113516;0.865981479;452.21;7;Rand;0.5;10000;20.0;4
higgs;PELLCAPPDELTA05_CHEN;38154.925;236267.56;10.88345343;1.601146518;440.085;7;Rand;0.5;10000;30.0;4
higgs;PELLCAPPDELTA05_CHEN;43856.7;199531.77;9.807166223;1.437589994;435.145;7;Rand;0.5;10000;40.0;4
higgs;PELLCAPPDELTA05_CHEN;41169.27;175588.74;10.10366353;1.480434958;423.18;7;Rand;0.5;10000;50.0;4
higgs;PELLCAPPDELTA05_CHEN;39445.42;98569.235;13.58251613;1.992943365;418.18;7;Rand;0.5;10000;70.0;4
higgs;PELLCAPPDELTA05_CHEN;56326.045;103415.75;13.58251613;1.992943365;418.18;7;Rand;0.5;10000;100.0;4
higgs;PELLCAPPDELTA05_CHEN;38803.81;99837.955;13.58251613;1.992943365;418.18;7;Rand;0.5;10000;200.0;4
higgs;PELLCAPPDELTA05_CHEN;44073.78;100916.45;13.58251613;1.992943365;418.18;7;Rand;0.5;10000;500.0;4
higgs;PELLCAPPDELTA05_CHEN;37018.74;98218.065;13.58251613;1.992943365;418.18;7;Rand;0.5;10000;1000.0;4
higgs;PELLCAPPDELTA10_CHEN;62230.405;1163047.265;5.795500478;0.84882312;1525.15;7;Rand;1.0;10000;0.5;4
higgs;PELLCAPPDELTA10_CHEN;38878.955;2049898.735;6.082998203;0.891621071;798.04;7;Rand;1.0;10000;1.0;4
higgs;PELLCAPPDELTA10_CHEN;30506.795;551826.61;6.008718594;0.881649713;666.585;7;Rand;1.0;10000;1.5;4
higgs;PELLCAPPDELTA10_CHEN;35262.44;438950.975;7.125476812;1.04565827;600.23;7;Rand;1.0;10000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;26328.065;2338202.945;6.294308204;0.922344659;507.21;7;Rand;1.0;10000;2.5;4
higgs;PELLCAPPDELTA10_CHEN;25858.535;2056499.62;6.082998203;0.891621071;461.565;7;Rand;1.0;10000;3.0;4
higgs;PELLCAPPDELTA10_CHEN;23857.65;1665954.555;6.165686795;0.903658059;445.085;7;Rand;1.0;10000;3.5;4
higgs;PELLCAPPDELTA10_CHEN;20954.015;1112611.005;5.799387725;0.849366299;395.625;7;Rand;1.0;10000;4.0;4
higgs;PELLCAPPDELTA10_CHEN;19935.515;734323.515;6.066922426;0.889631807;346.445;7;Rand;1.0;10000;5.0;4
